ticket_id,dia_semana,hora_creacion,categoria,prioridad,seniority_agente,tiempo_resolucion_hrs,incumple_sla
4192,Jueves,1,Software,Media,Semi-Senior,9.86,0
4193,Martes,1,Software,Baja,Semi-Senior,10.93,0
4194,Miércoles,22,Software,Media,Semi-Senior,5.81,0
4195,Lunes,7,Hardware,Baja,Junior,13.11,1
4196,Miércoles,12,Software,Alta,Semi-Senior,0.5,0
4197,Miércoles,9,Acceso,Media,Senior,4.24,0
4198,Viernes,7,Redes,Baja,Junior,16.6,1
4199,Martes,3,Software,Baja,Semi-Senior,10.15,0
4200,Jueves,14,Redes,Alta,Junior,,0
4201,Jueves,0,Software,Media,Junior,27.99,1
4202,Viernes,10,Hardware,Alta,Junior,4.67,0
4203,Domingo,6,Redes,Baja,Semi-Senior,18.75,1
4204,Sábado,16,Hardware,Baja,Junior,21.15,1
4205,Domingo,19,Software,Baja,Junior,12.7,1
4206,Jueves,23,Acceso,Media,Junior,6.54,0
4207,Miércoles,17,Acceso,Baja,Junior,11.91,1
4208,Viernes,21,Acceso,Baja,Semi-Senior,25.69,1
4209,Lunes,21,Acceso,Media,Junior,25.14,1
4210,Martes,11,Acceso,Media,Junior,,1
4211,Martes,8,Hardware,Baja,Semi-Senior,18.71,0
4212,Martes,4,Acceso,Baja,Semi-Senior,13.18,1
4213,Miércoles,9,Software,Media,Semi-Senior,7.52,0
4214,Lunes,3,Hardware,Baja,Junior,10.88,1
4215,Viernes,4,Hardware,Baja,Semi-Senior,9.49,1
4216,Viernes,9,Acceso,Baja,Junior,13.97,1
4217,Martes,10,Redes,Media,Junior,6.27,0
4218,Lunes,20,Software,Alta,Semi-Senior,6.96,0
4219,Lunes,23,Hardware,Baja,Senior,9.05,0
4220,Lunes,9,Software,Baja,Semi-Senior,11.14,0
4221,Jueves,7,Redes,Alta,Junior,11.3,0
4222,Jueves,1,Hardware,Alta,Senior,2.15,0
4223,Martes,22,Software,Media,Junior,11.16,1
4224,Lunes,7,Acceso,Alta,Senior,0.5,0
4225,Sábado,15,Hardware,Media,Junior,6.37,0
4226,Lunes,21,Hardware,Media,Junior,5.65,0
4227,Viernes,4,Hardware,Baja,Semi-Senior,25.65,1
4228,Viernes,2,Hardware,Baja,Senior,17.3,0
4229,Martes,11,Acceso,Baja,Senior,8.99,0
4230,Sábado,12,Redes,Alta,Semi-Senior,3.49,1
4231,Lunes,12,Redes,Alta,Semi-Senior,15.27,0
4232,Domingo,9,Software,Media,Semi-Senior,5.94,0
4233,Sábado,3,Acceso,Baja,Semi-Senior,12.28,0
4234,Martes,8,Acceso,Baja,Senior,11.02,0
4235,Viernes,21,Software,Baja,Junior,16.49,1
4236,Domingo,23,Acceso,Baja,Junior,11.51,0
4237,Viernes,22,Acceso,Media,Senior,1.9,0
4238,Jueves,1,Hardware,Alta,Senior,0.5,0
4239,Martes,18,Hardware,Baja,Junior,13.93,1
4240,Martes,0,Hardware,Baja,Junior,18.19,1
4241,Lunes,6,Acceso,Media,Senior,8.23,0
4242,Lunes,16,Acceso,Baja,Semi-Senior,12.11,0
4243,Jueves,2,Redes,Alta,Semi-Senior,2.14,0
4244,Domingo,19,Hardware,Baja,Junior,13.24,0
4245,Miércoles,19,Software,Baja,Senior,9.31,0
4246,Sábado,20,Acceso,Baja,Junior,17.02,1
4247,Miércoles,2,Hardware,Baja,Junior,13.2,0
4248,Miércoles,2,Redes,Media,Junior,9.84,0
4249,Martes,16,Hardware,Baja,Senior,7.25,0
4250,Sábado,6,Redes,Baja,Semi-Senior,16.48,0
4251,Martes,13,Redes,Baja,Semi-Senior,10.14,0
4252,Sábado,16,Acceso,Baja,Junior,15.21,1
4253,Viernes,17,Redes,Baja,Senior,11.46,0
4254,Martes,12,Redes,Media,Semi-Senior,,0
4255,Martes,19,Software,Media,Semi-Senior,5.21,0
4256,Martes,19,Redes,Alta,Senior,0.5,0
4257,Domingo,20,Software,Baja,Junior,20.53,1
4258,Jueves,17,Software,Baja,Semi-Senior,,0
4259,Martes,3,Hardware,Baja,Senior,6.63,0
4260,Lunes,0,Hardware,Baja,Semi-Senior,11.44,1
4261,Lunes,17,Acceso,Media,Semi-Senior,6.56,0
4262,Sábado,0,Acceso,Alta,Junior,22.9,0
4263,Viernes,12,Acceso,Media,Semi-Senior,2.35,0
4264,Jueves,19,Redes,Baja,Semi-Senior,9.17,0
4265,Domingo,19,Hardware,Baja,Junior,18.23,1
4266,Sábado,22,Redes,Alta,Senior,3.11,0
4267,Lunes,9,Hardware,Baja,Junior,25.54,1
4268,Jueves,10,Redes,Baja,Junior,,1
4269,Jueves,8,Acceso,Alta,Semi-Senior,9.48,0
4270,Viernes,8,Hardware,Media,Semi-Senior,9.86,0
4271,Jueves,4,Hardware,Media,Junior,6.25,0
4272,Martes,0,Software,Baja,Junior,15.41,1
4273,Jueves,16,Hardware,Baja,Junior,13.62,1
4274,Viernes,21,Hardware,Baja,Junior,12.23,1
4275,Sábado,1,Redes,Media,Junior,13.87,0
4276,Viernes,23,Acceso,Baja,Junior,25.18,1
4277,Domingo,12,Software,Alta,Junior,10.6,0
4278,Viernes,8,Redes,Alta,Semi-Senior,2.13,0
4279,Lunes,3,Hardware,Media,Senior,4.46,0
4280,Martes,4,Redes,Baja,Semi-Senior,19.28,1
4281,Lunes,10,Acceso,Baja,Semi-Senior,24.48,1
4282,Sábado,23,Software,Media,Junior,9.3,1
4283,Miércoles,18,Redes,Media,Semi-Senior,9.71,1
4284,Sábado,20,Hardware,Media,Semi-Senior,7.4,1
4285,Martes,2,Redes,Baja,Semi-Senior,8.14,0
4286,Jueves,11,Hardware,Media,Junior,15.42,0
4287,Viernes,18,Software,Media,Junior,,1
4288,Miércoles,18,Software,Baja,Semi-Senior,19.45,1
4289,Martes,12,Redes,Media,Semi-Senior,7.49,0
4290,Lunes,6,Software,Media,Senior,1.49,0
4291,Viernes,14,Acceso,Baja,Junior,15.88,1
4292,Sábado,22,Redes,Baja,Junior,14.15,1
4293,Lunes,6,Hardware,Media,Semi-Senior,6.88,0
4294,Martes,7,Redes,Baja,Senior,10.25,0
4295,Martes,4,Hardware,Media,Junior,26.13,1
4296,Sábado,20,Software,Media,Semi-Senior,29.53,0
4297,Miércoles,13,Hardware,Alta,Junior,4.19,0
4298,Sábado,3,Hardware,Media,Semi-Senior,6.35,0
4299,Jueves,22,Hardware,Baja,Semi-Senior,,0
4300,Lunes,9,Hardware,Baja,Senior,7.33,0
4301,Miércoles,19,Acceso,Alta,Junior,8.61,0
4302,Viernes,14,Hardware,Baja,Junior,16.48,1
4303,Domingo,17,Redes,Media,Semi-Senior,15.14,0
4304,Jueves,19,Acceso,Media,Junior,19.29,0
4305,Miércoles,12,Hardware,Baja,Semi-Senior,9.75,1
4306,Domingo,7,Hardware,Baja,Semi-Senior,13.3,0
4307,Domingo,8,Hardware,Media,Junior,12.25,0
4308,Lunes,15,Acceso,Alta,Senior,0.5,0
4309,Martes,18,Hardware,Baja,Junior,15.18,1
4310,Viernes,15,Hardware,Alta,Senior,0.5,0
4311,Sábado,6,Hardware,Media,Senior,5.12,0
4312,Lunes,13,Software,Alta,Semi-Senior,1.71,0
4313,Jueves,13,Redes,Baja,Junior,18.35,1
4314,Domingo,3,Hardware,Baja,Senior,9.55,0
4315,Jueves,14,Redes,Alta,Semi-Senior,7.8,0
4316,Domingo,2,Software,Alta,Junior,23.57,1
4317,Martes,4,Software,Baja,Junior,12.52,0
4318,Martes,0,Hardware,Media,Junior,11.96,0
4319,Viernes,2,Redes,Alta,Senior,1.97,0
4320,Sábado,14,Acceso,Baja,Senior,13.34,0
4321,Viernes,23,Hardware,Media,Senior,,0
4322,Martes,7,Acceso,Alta,Semi-Senior,1.35,0
4323,Martes,3,Software,Baja,Semi-Senior,,1
4324,Jueves,1,Software,Baja,Junior,17.07,0
4325,Martes,23,Redes,Media,Junior,10.94,1
4326,Miércoles,23,Acceso,Baja,Junior,16.25,1
4327,Domingo,9,Acceso,Baja,Semi-Senior,16.94,1
4328,Lunes,3,Hardware,Alta,Senior,0.55,0
4329,Martes,2,Redes,Media,Senior,7.18,0
4330,Viernes,1,Redes,Alta,Junior,8.84,0
4331,Sábado,16,Acceso,Alta,Semi-Senior,3.38,0
4332,Domingo,22,Software,Baja,Semi-Senior,12.92,0
4333,Domingo,20,Redes,Baja,Semi-Senior,16.36,1
4334,Sábado,23,Software,Baja,Semi-Senior,30.6,1
4335,Sábado,19,Hardware,Baja,Junior,17.61,1
4336,Domingo,22,Redes,Media,Senior,4.49,0
4337,Miércoles,12,Redes,Media,Semi-Senior,5.9,0
4338,Viernes,4,Hardware,Baja,Semi-Senior,10.16,0
4339,Miércoles,20,Redes,Baja,Junior,28.51,1
4340,Martes,8,Acceso,Baja,Junior,45.89,1
4341,Lunes,21,Acceso,Media,Junior,9.43,0
4342,Sábado,5,Hardware,Baja,Semi-Senior,9.71,0
4343,Viernes,4,Software,Baja,Senior,5.6,0
4344,Sábado,9,Software,Media,Semi-Senior,24.8,1
4345,Miércoles,7,Redes,Baja,Semi-Senior,19.3,1
4346,Jueves,6,Software,Baja,Semi-Senior,11.57,0
4347,Martes,6,Software,Media,Junior,14.42,0
4348,Lunes,5,Hardware,Baja,Semi-Senior,12.19,1
4349,Martes,20,Software,Media,Semi-Senior,3.46,0
4350,Jueves,19,Software,Baja,Junior,,1
4351,Lunes,2,Software,Baja,Junior,22.85,1
4352,Jueves,18,Acceso,Baja,Semi-Senior,,0
4353,Martes,21,Acceso,Alta,Junior,3.51,0
4354,Miércoles,14,Hardware,Media,Senior,8.26,0
4355,Domingo,3,Redes,Alta,Semi-Senior,0.5,0
4356,Martes,11,Hardware,Media,Junior,7.09,0
4357,Martes,5,Redes,Media,Junior,14.35,1
4358,Martes,18,Redes,Baja,Senior,12.72,0
4359,Viernes,3,Software,Baja,Semi-Senior,11.94,0
4360,Jueves,14,Software,Baja,Semi-Senior,11.14,0
4361,Jueves,8,Hardware,Baja,Junior,14.1,0
4362,Sábado,4,Hardware,Baja,Senior,6.43,1
4363,Jueves,12,Hardware,Baja,Semi-Senior,14.66,0
4364,Sábado,22,Acceso,Baja,Semi-Senior,10.87,0
4365,Viernes,17,Acceso,Baja,Senior,10.28,0
4366,Miércoles,4,Acceso,Baja,Junior,13.26,1
4367,Sábado,15,Acceso,Media,Semi-Senior,1.58,0
4368,Martes,18,Acceso,Alta,Junior,4.88,0
4369,Miércoles,13,Software,Baja,Semi-Senior,8.99,1
4370,Domingo,15,Redes,Baja,Junior,20.94,1
4371,Viernes,14,Acceso,Baja,Senior,16.85,1
4372,Jueves,21,Hardware,Alta,Junior,4.25,0
4373,Sábado,3,Redes,Baja,Semi-Senior,14.45,0
4374,Martes,6,Acceso,Media,Senior,,0
4375,Lunes,15,Acceso,Baja,Senior,8.28,0
4376,Domingo,23,Software,Baja,Semi-Senior,25.16,1
4377,Lunes,21,Software,Baja,Semi-Senior,11.03,0
4378,Miércoles,20,Software,Baja,Junior,21.72,1
4379,Jueves,21,Acceso,Alta,Junior,,0
4380,Lunes,20,Software,Baja,Semi-Senior,13.62,0
4381,Miércoles,7,Acceso,Media,Junior,8.45,1
4382,Viernes,16,Redes,Media,Junior,9.55,1
4383,Miércoles,15,Redes,Media,Junior,,1
4384,Domingo,22,Acceso,Baja,Semi-Senior,21.76,1
4385,Miércoles,9,Hardware,Baja,Semi-Senior,11.38,0
4386,Domingo,9,Acceso,Baja,Junior,18.97,0
4387,Miércoles,1,Redes,Baja,Junior,23.39,1
4388,Martes,8,Redes,Media,Semi-Senior,13.33,1
4389,Miércoles,16,Acceso,Baja,Semi-Senior,15.03,0
4390,Sábado,10,Acceso,Media,Semi-Senior,0.68,0
4391,Miércoles,9,Acceso,Baja,Senior,23.83,1
4392,Martes,21,Redes,Alta,Junior,14.84,0
4393,Martes,16,Hardware,Baja,Junior,16.06,1
4394,Viernes,3,Acceso,Baja,Junior,17.84,0
4395,Domingo,15,Redes,Alta,Semi-Senior,10.76,1
4396,Jueves,19,Acceso,Baja,Semi-Senior,22.33,1
4397,Lunes,14,Redes,Alta,Junior,7.43,0
4398,Lunes,20,Acceso,Baja,Semi-Senior,9.88,1
4399,Miércoles,4,Redes,Baja,Semi-Senior,11.78,0
4400,Viernes,5,Acceso,Media,Senior,8.52,0
4401,Miércoles,16,Software,Alta,Semi-Senior,2.98,0
4402,Lunes,0,Acceso,Baja,Semi-Senior,7.58,0
4403,Domingo,18,Redes,Alta,Semi-Senior,6.04,0
4404,Domingo,3,Acceso,Media,Senior,8.58,0
4405,Domingo,16,Hardware,Alta,Senior,,0
4406,Martes,8,Acceso,Baja,Semi-Senior,14.88,0
4407,Jueves,23,Acceso,Baja,Semi-Senior,17.87,1
4408,Viernes,1,Acceso,Alta,Semi-Senior,11.92,0
4409,Martes,7,Hardware,Alta,Semi-Senior,8.56,0
4410,Jueves,14,Hardware,Baja,Semi-Senior,14.9,0
4411,Viernes,6,Hardware,Baja,Junior,19.5,1
4412,Viernes,5,Software,Baja,Senior,6.16,0
4413,Lunes,0,Hardware,Media,Semi-Senior,3.17,0
4414,Martes,14,Software,Baja,Senior,,1
4415,Viernes,22,Acceso,Baja,Semi-Senior,20.26,1
4416,Sábado,6,Software,Baja,Semi-Senior,12.19,0
4417,Domingo,16,Acceso,Media,Junior,13.61,0
4418,Viernes,1,Software,Baja,Semi-Senior,10.35,1
4419,Jueves,8,Hardware,Baja,Semi-Senior,16.15,0
4420,Lunes,8,Hardware,Media,Junior,17.11,0
4421,Miércoles,12,Software,Media,Senior,14.01,1
4422,Domingo,5,Software,Baja,Junior,18.5,1
4423,Lunes,5,Hardware,Baja,Semi-Senior,8.11,0
4424,Miércoles,19,Acceso,Media,Junior,18.11,1
4425,Martes,19,Acceso,Alta,Senior,5.48,0
4426,Martes,20,Acceso,Media,Junior,7.43,0
4427,Viernes,2,Acceso,Alta,Semi-Senior,1.24,0
4428,Sábado,16,Redes,Media,Junior,19.29,1
4429,Martes,16,Acceso,Media,Semi-Senior,4.23,0
4430,Viernes,11,Redes,Baja,Senior,14.13,0
4431,Domingo,15,Redes,Baja,Junior,25.81,1
4432,Lunes,14,Hardware,Baja,Semi-Senior,13.77,0
4433,Martes,12,Hardware,Baja,Junior,20.0,1
4434,Lunes,22,Software,Media,Semi-Senior,4.81,0
4435,Lunes,0,Acceso,Baja,Semi-Senior,16.37,0
4436,Sábado,16,Acceso,Media,Semi-Senior,6.99,0
4437,Martes,2,Hardware,Baja,Semi-Senior,,1
4438,Lunes,14,Hardware,Baja,Semi-Senior,7.05,1
4439,Sábado,3,Hardware,Alta,Junior,13.68,0
4440,Sábado,3,Software,Baja,Semi-Senior,19.92,0
4441,Martes,17,Acceso,Baja,Junior,15.86,1
4442,Sábado,16,Software,Baja,Semi-Senior,8.96,1
4443,Martes,18,Redes,Alta,Senior,2.05,1
4444,Martes,10,Redes,Baja,Junior,25.02,1
4445,Miércoles,19,Acceso,Media,Junior,10.73,1
4446,Lunes,2,Hardware,Baja,Junior,18.31,0
4447,Jueves,7,Hardware,Media,Senior,4.3,0
4448,Martes,13,Software,Baja,Senior,8.41,1
4449,Lunes,0,Redes,Media,Junior,11.47,0
4450,Domingo,13,Redes,Alta,Semi-Senior,7.88,0
4451,Sábado,1,Acceso,Media,Junior,12.47,0
4452,Viernes,22,Redes,Media,Semi-Senior,21.65,0
4453,Martes,3,Hardware,Media,Semi-Senior,10.51,0
4454,Sábado,23,Hardware,Media,Semi-Senior,14.12,0
4455,Sábado,18,Hardware,Baja,Senior,,0
4456,Sábado,5,Acceso,Media,Semi-Senior,6.02,0
4457,Sábado,0,Software,Baja,Junior,13.49,1
4458,Sábado,16,Redes,Baja,Semi-Senior,12.63,1
4459,Martes,7,Acceso,Baja,Semi-Senior,9.75,0
4460,Domingo,18,Software,Baja,Senior,23.42,1
4461,Jueves,20,Acceso,Baja,Junior,15.08,1
4462,Miércoles,0,Redes,Media,Semi-Senior,9.58,0
4463,Sábado,4,Hardware,Baja,Semi-Senior,6.75,0
4464,Sábado,15,Software,Baja,Semi-Senior,28.58,1
4465,Miércoles,5,Software,Media,Junior,8.96,0
4466,Domingo,7,Acceso,Baja,Senior,13.21,0
4467,Domingo,12,Acceso,Media,Junior,10.82,1
4468,Martes,15,Hardware,Media,Junior,8.0,0
4469,Lunes,2,Acceso,Alta,Senior,3.37,0
4470,Viernes,18,Redes,Media,Junior,7.72,0
4471,Viernes,11,Redes,Baja,Junior,26.19,1
4472,Lunes,15,Redes,Baja,Semi-Senior,10.25,0
4473,Martes,10,Redes,Baja,Junior,13.12,1
4474,Viernes,9,Hardware,Alta,Senior,4.67,0
4475,Domingo,19,Hardware,Baja,Semi-Senior,24.96,1
4476,Miércoles,3,Hardware,Baja,Semi-Senior,9.14,1
4477,Lunes,11,Acceso,Baja,Junior,,1
4478,Domingo,22,Hardware,Alta,Junior,7.56,0
4479,Jueves,1,Software,Baja,Semi-Senior,26.07,0
4480,Martes,23,Software,Alta,Semi-Senior,7.67,0
4481,Lunes,21,Software,Baja,Semi-Senior,6.85,0
4482,Viernes,18,Acceso,Baja,Junior,17.89,1
4483,Martes,4,Acceso,Baja,Semi-Senior,14.85,0
4484,Miércoles,7,Hardware,Alta,Junior,,0
4485,Martes,6,Redes,Alta,Semi-Senior,1.74,0
4486,Martes,13,Software,Baja,Semi-Senior,13.49,0
4487,Miércoles,23,Acceso,Baja,Junior,17.65,0
4488,Sábado,22,Software,Media,Semi-Senior,4.22,0
4489,Miércoles,2,Hardware,Baja,Junior,13.26,0
4490,Domingo,17,Acceso,Baja,Semi-Senior,8.44,0
4491,Martes,15,Redes,Baja,Semi-Senior,15.14,0
4492,Miércoles,22,Redes,Baja,Junior,19.19,0
4493,Sábado,18,Acceso,Baja,Senior,4.71,0
4494,Domingo,18,Redes,Baja,Semi-Senior,16.48,1
4495,Lunes,17,Hardware,Baja,Senior,10.05,1
4496,Miércoles,19,Redes,Alta,Junior,6.21,0
4497,Miércoles,15,Software,Baja,Senior,13.78,1
4498,Martes,7,Software,Media,Junior,6.78,1
4499,Domingo,0,Software,Baja,Semi-Senior,6.71,0
4500,Lunes,16,Acceso,Media,Senior,5.27,0
4501,Jueves,11,Acceso,Baja,Junior,20.86,1
4502,Jueves,20,Acceso,Media,Junior,16.75,1
4503,Viernes,10,Acceso,Baja,Semi-Senior,15.8,1
4504,Miércoles,4,Acceso,Alta,Semi-Senior,3.15,0
4505,Miércoles,11,Hardware,Baja,Semi-Senior,7.53,0
4506,Lunes,16,Acceso,Baja,Junior,39.32,1
4507,Sábado,5,Redes,Alta,Semi-Senior,0.5,0
4508,Jueves,0,Hardware,Media,Junior,8.26,0
4509,Viernes,4,Acceso,Baja,Senior,17.49,0
4510,Lunes,13,Redes,Alta,Semi-Senior,1.59,0
4511,Miércoles,4,Hardware,Baja,Semi-Senior,9.29,0
4512,Jueves,21,Software,Baja,Junior,11.17,1
4513,Domingo,23,Hardware,Alta,Senior,7.52,0
4514,Viernes,0,Acceso,Baja,Semi-Senior,25.63,0
4515,Martes,17,Hardware,Alta,Senior,0.5,0
4516,Jueves,15,Hardware,Baja,Junior,11.48,0
4517,Viernes,8,Software,Media,Semi-Senior,6.41,0
4518,Lunes,18,Hardware,Media,Semi-Senior,3.92,0
4519,Martes,21,Hardware,Alta,Junior,8.2,0
4520,Viernes,4,Software,Media,Semi-Senior,2.28,0
4521,Viernes,1,Acceso,Baja,Junior,13.42,0
4522,Miércoles,14,Redes,Media,Junior,,0
4523,Sábado,6,Hardware,Baja,Junior,11.38,1
4524,Jueves,3,Software,Media,Semi-Senior,5.06,0
4525,Miércoles,0,Hardware,Alta,Semi-Senior,2.46,0
4526,Domingo,12,Acceso,Baja,Semi-Senior,17.04,1
4527,Martes,19,Acceso,Media,Junior,10.14,0
4528,Sábado,21,Software,Baja,Semi-Senior,8.63,0
4529,Viernes,6,Redes,Baja,Senior,10.79,0
4530,Miércoles,14,Redes,Baja,Junior,13.93,1
4531,Sábado,22,Hardware,Media,Junior,19.83,1
4532,Domingo,13,Software,Baja,Semi-Senior,12.85,0
4533,Jueves,22,Redes,Media,Semi-Senior,,0
4534,Domingo,18,Acceso,Baja,Semi-Senior,7.8,0
4535,Martes,21,Redes,Media,Semi-Senior,8.7,0
4536,Lunes,23,Software,Baja,Junior,15.27,1
4537,Miércoles,19,Acceso,Alta,Senior,6.79,0
4538,Martes,23,Hardware,Baja,Semi-Senior,6.97,0
4539,Lunes,17,Acceso,Media,Junior,9.58,0
4540,Miércoles,9,Redes,Baja,Junior,11.9,0
4541,Martes,8,Redes,Media,Semi-Senior,5.03,0
4542,Domingo,7,Redes,Baja,Semi-Senior,7.46,0
4543,Martes,9,Hardware,Media,Semi-Senior,4.53,0
4544,Sábado,16,Redes,Baja,Senior,15.37,0
4545,Domingo,1,Software,Media,Junior,17.68,0
4546,Miércoles,5,Hardware,Baja,Senior,8.78,0
4547,Martes,4,Acceso,Baja,Semi-Senior,22.37,1
4548,Viernes,8,Redes,Baja,Semi-Senior,9.19,0
4549,Miércoles,4,Software,Baja,Senior,5.73,1
4550,Martes,17,Software,Baja,Semi-Senior,,1
4551,Sábado,19,Hardware,Alta,Junior,13.52,0
4552,Lunes,8,Software,Alta,Senior,0.69,0
4553,Lunes,16,Hardware,Media,Semi-Senior,4.6,0
4554,Viernes,16,Hardware,Baja,Semi-Senior,17.64,1
4555,Miércoles,11,Hardware,Baja,Senior,,1
4556,Sábado,6,Acceso,Media,Semi-Senior,3.54,0
4557,Martes,2,Acceso,Baja,Semi-Senior,14.63,0
4558,Martes,9,Software,Alta,Semi-Senior,1.56,0
4559,Lunes,1,Acceso,Baja,Semi-Senior,26.43,1
4560,Sábado,2,Hardware,Alta,Junior,8.56,0
4561,Domingo,15,Hardware,Baja,Semi-Senior,10.4,1
4562,Viernes,1,Acceso,Media,Junior,5.64,0
4563,Lunes,23,Software,Baja,Semi-Senior,13.37,1
4564,Lunes,9,Hardware,Alta,Senior,2.12,0
4565,Viernes,5,Acceso,Baja,Junior,17.81,1
4566,Miércoles,21,Redes,Media,Junior,18.6,1
4567,Martes,10,Software,Alta,Junior,,0
4568,Miércoles,22,Software,Baja,Semi-Senior,10.67,1
4569,Sábado,6,Software,Baja,Senior,4.35,0
4570,Domingo,14,Redes,Baja,Semi-Senior,24.68,1
4571,Jueves,5,Hardware,Baja,Junior,21.27,1
4572,Jueves,19,Software,Baja,Semi-Senior,15.6,0
4573,Jueves,8,Acceso,Baja,Semi-Senior,11.76,0
4574,Viernes,21,Software,Baja,Junior,16.08,1
4575,Lunes,19,Acceso,Media,Semi-Senior,3.18,0
4576,Domingo,11,Software,Media,Junior,,0
4577,Miércoles,18,Acceso,Baja,Semi-Senior,12.21,0
4578,Martes,19,Acceso,Alta,Junior,,0
4579,Jueves,2,Acceso,Alta,Junior,10.2,0
4580,Miércoles,14,Redes,Media,Senior,1.45,0
4581,Jueves,1,Redes,Baja,Semi-Senior,10.32,1
4582,Domingo,20,Redes,Baja,Junior,17.15,1
4583,Jueves,1,Hardware,Media,Senior,12.54,0
4584,Martes,21,Acceso,Media,Semi-Senior,0.8,0
4585,Sábado,2,Hardware,Baja,Junior,19.64,1
4586,Sábado,5,Redes,Media,Semi-Senior,8.57,0
4587,Domingo,14,Acceso,Baja,Senior,15.62,1
4588,Sábado,9,Hardware,Baja,Semi-Senior,12.67,1
4589,Viernes,8,Redes,Media,Junior,7.63,0
4590,Lunes,0,Hardware,Media,Semi-Senior,5.02,0
4591,Viernes,15,Hardware,Baja,Semi-Senior,13.15,1
4592,Miércoles,5,Redes,Media,Senior,0.5,0
4593,Viernes,8,Acceso,Alta,Junior,10.27,0
4594,Miércoles,3,Software,Media,Semi-Senior,7.53,0
4595,Miércoles,1,Software,Media,Junior,13.25,0
4596,Lunes,3,Hardware,Baja,Semi-Senior,10.81,1
4597,Martes,0,Hardware,Baja,Senior,22.83,0
4598,Domingo,18,Hardware,Baja,Junior,18.62,1
4599,Lunes,9,Acceso,Media,Junior,14.23,0
4600,Domingo,20,Hardware,Media,Semi-Senior,5.89,0
4601,Sábado,14,Hardware,Baja,Semi-Senior,,0
4602,Sábado,21,Hardware,Baja,Junior,24.35,1
4603,Viernes,18,Redes,Baja,Semi-Senior,,1
4604,Miércoles,15,Software,Baja,Senior,8.16,0
4605,Jueves,20,Software,Alta,Semi-Senior,0.69,0
4606,Jueves,23,Redes,Media,Semi-Senior,,0
4607,Domingo,21,Acceso,Baja,Junior,16.99,1
4608,Miércoles,3,Acceso,Media,Senior,13.62,0
4609,Domingo,1,Acceso,Media,Junior,5.35,1
4610,Lunes,12,Redes,Media,Junior,4.59,0
4611,Martes,0,Software,Baja,Junior,,0
4612,Lunes,16,Software,Baja,Semi-Senior,20.05,1
4613,Miércoles,12,Hardware,Baja,Senior,11.41,0
4614,Miércoles,3,Software,Alta,Junior,5.91,0
4615,Martes,6,Acceso,Media,Senior,6.33,1
4616,Domingo,16,Acceso,Media,Senior,8.22,0
4617,Viernes,8,Hardware,Baja,Semi-Senior,14.54,0
4618,Viernes,3,Hardware,Baja,Semi-Senior,25.3,1
4619,Martes,18,Software,Baja,Junior,23.25,0
4620,Viernes,0,Hardware,Alta,Junior,16.79,0
4621,Jueves,9,Hardware,Baja,Senior,5.98,0
4622,Viernes,3,Redes,Baja,Semi-Senior,8.36,0
4623,Viernes,8,Software,Alta,Junior,12.97,0
4624,Viernes,12,Acceso,Media,Semi-Senior,10.12,0
4625,Jueves,13,Redes,Media,Senior,0.5,0
4626,Domingo,9,Acceso,Baja,Semi-Senior,12.11,1
4627,Viernes,5,Hardware,Media,Junior,10.64,0
4628,Sábado,15,Hardware,Baja,Semi-Senior,12.82,1
4629,Jueves,5,Acceso,Media,Semi-Senior,24.56,0
4630,Martes,16,Redes,Baja,Junior,28.39,1
4631,Lunes,9,Redes,Baja,Junior,12.71,1
4632,Martes,17,Redes,Media,Semi-Senior,12.38,0
4633,Lunes,21,Hardware,Media,Semi-Senior,2.53,0
4634,Martes,17,Software,Media,Junior,13.12,1
4635,Sábado,2,Hardware,Baja,Junior,19.79,1
4636,Lunes,19,Acceso,Baja,Junior,,1
4637,Lunes,20,Redes,Media,Junior,7.28,0
4638,Miércoles,14,Software,Media,Junior,13.14,1
4639,Lunes,14,Redes,Alta,Semi-Senior,11.52,0
4640,Lunes,3,Hardware,Media,Semi-Senior,10.92,0
4641,Miércoles,8,Software,Baja,Semi-Senior,12.74,0
4642,Viernes,18,Software,Alta,Semi-Senior,,0
4643,Viernes,23,Hardware,Baja,Junior,13.44,0
4644,Miércoles,16,Redes,Baja,Semi-Senior,12.26,0
4645,Jueves,10,Redes,Baja,Junior,11.21,1
4646,Lunes,8,Redes,Baja,Junior,10.88,1
4647,Lunes,9,Hardware,Media,Junior,8.6,0
4648,Miércoles,17,Acceso,Media,Senior,4.53,0
4649,Miércoles,19,Acceso,Media,Junior,18.52,1
4650,Jueves,12,Redes,Baja,Senior,13.83,0
4651,Sábado,7,Software,Baja,Junior,12.71,0
4652,Viernes,6,Acceso,Baja,Semi-Senior,17.4,0
4653,Martes,16,Redes,Media,Semi-Senior,2.64,0
4654,Sábado,20,Acceso,Baja,Junior,14.67,1
4655,Domingo,22,Redes,Alta,Junior,5.45,0
4656,Viernes,14,Acceso,Baja,Senior,8.97,0
4657,Lunes,19,Acceso,Baja,Semi-Senior,28.7,1
4658,Domingo,14,Software,Media,Junior,11.37,0
4659,Sábado,0,Software,Alta,Junior,29.53,1
4660,Miércoles,13,Acceso,Baja,Senior,5.87,0
4661,Jueves,4,Redes,Media,Senior,0.5,0
4662,Viernes,10,Software,Alta,Semi-Senior,9.97,0
4663,Jueves,15,Hardware,Alta,Junior,,0
